BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-174598,False,False,True,False,False,False,
15-174603,False,False,False,False,False,False,
15-174607,False,False,False,False,True,False,
15-174608,True,False,False,False,False,False,
15-174615,False,False,True,False,False,False,
15-174618,False,False,False,False,False,False,
15-174619,True,False,False,False,False,False,
15-174625,False,False,True,False,False,False,
15-174628,False,False,False,False,True,False,
15-174629,False,False,False,False,True,False,
15-174638,False,False,False,False,False,False,SA HLM
15-174650,False,False,False,False,False,False,Etablissement de coopération intercommunale
15-174654,False,False,True,False,False,False,
15-174655,False,False,False,False,True,False,
15-174656,False,False,False,False,True,False,
15-174657,False,False,True,False,False,False,
15-174658,True,False,False,False,False,False,
15-174669,False,False,True,False,False,False,
15-174674,False,False,True,False,False,False,
15-174676,False,False,True,False,False,False,
15-174677,False,False,False,False,True,False,
15-174678,False,False,True,False,False,False,
15-174683,False,False,False,False,False,False,Etablissement public territorial - Etablissement Public de Coopération Intercommunale.
15-174692,False,False,False,False,True,False,
15-174694,False,False,True,False,False,False,
15-141813,True,False,False,False,False,False,
15-174702,False,False,False,False,False,False,
15-174705,False,False,False,False,False,False,assurance maladie
15-174707,False,False,True,False,False,False,
15-174708,False,False,False,False,True,False,
15-174712,False,True,False,False,False,False,
15-174713,False,False,True,False,False,False,
15-174718,False,False,False,False,False,False,
15-174721,False,False,True,False,False,False,
15-174727,False,False,True,False,False,False,
15-174730,False,False,False,True,False,False,
15-174741,False,False,False,False,False,False,
15-174744,False,False,False,False,False,False,
15-174745,False,False,True,False,False,False,
15-174749,False,False,False,False,True,False,
15-174754,False,False,False,False,False,False,santé
15-174758,False,False,False,False,False,False,
15-174770,True,False,False,False,False,False,
15-174775,False,False,False,False,False,False,
15-174776,True,False,False,False,False,False,
15-174777,False,False,False,False,True,False,
15-174782,True,False,False,False,False,False,
15-174788,False,False,False,False,True,False,
15-174789,False,False,False,False,True,False,
15-174799,False,False,False,False,True,False,
15-174801,True,False,False,False,False,False,
15-174802,False,False,False,False,True,False,
15-174805,False,False,True,False,False,False,
15-174806,False,False,True,False,False,False,
15-141084,False,False,False,False,True,False,
15-174811,False,False,False,False,False,False,
15-174819,False,False,True,False,False,False,
15-174822,False,False,False,False,False,False,
15-174823,False,False,True,False,False,False,
15-174825,False,False,False,False,False,False,
15-174829,False,False,True,False,False,False,
15-174832,False,False,True,False,False,False,
15-174834,False,False,False,False,True,False,
15-174838,False,False,False,False,False,False,
15-174841,False,False,True,False,False,False,
15-174842,False,False,False,False,True,False,
15-174844,False,False,True,False,False,False,
15-174852,False,False,False,False,True,False,
15-174860,False,False,False,False,True,False,
15-174863,False,False,True,False,False,False,
15-174864,True,False,False,False,False,False,
15-174866,True,False,False,False,False,False,
15-174868,False,False,False,False,True,False,
15-174869,False,False,False,False,True,False,
15-174871,False,False,True,False,False,False,
15-174873,False,False,True,False,False,False,
15-174877,False,False,True,False,False,False,
15-174879,False,False,True,False,False,False,
15-174880,False,False,True,False,False,False,
15-174881,False,False,True,False,False,False,
15-174882,False,False,True,False,False,False,
15-174885,False,False,False,False,False,False,
15-174892,False,False,True,False,False,False,
15-174895,False,False,True,False,False,False,
15-174897,False,False,False,False,False,False,
15-174902,True,False,False,False,False,False,
15-174903,False,False,False,False,True,False,
15-174908,False,False,True,False,False,False,
15-174909,True,False,False,False,False,False,
15-174911,False,False,False,False,False,False,
15-174920,False,False,True,False,False,False,
15-174921,False,False,True,False,False,False,
15-174923,False,False,True,False,False,False,
15-174926,False,False,False,False,True,False,
15-174930,False,False,False,False,True,False,
15-174938,False,False,True,False,False,False,
15-174939,False,False,False,False,True,False,
15-174941,False,False,True,False,False,False,
15-174943,True,False,False,False,False,False,
15-174950,False,False,True,False,False,False,
15-174954,False,False,True,False,False,False,
15-156365,False,False,False,False,False,False,
15-174967,True,False,False,False,False,False,
15-142881,False,False,False,False,True,False,
15-174975,True,False,False,False,False,False,
15-154058,False,False,True,False,False,False,
15-174980,False,False,False,False,True,False,
15-174982,False,False,False,False,True,False,
15-174984,False,False,True,False,False,False,
15-174986,False,False,False,False,True,False,
15-174988,False,False,True,False,False,False,
15-174990,True,False,False,False,False,False,
15-174992,False,False,False,False,False,False,Assemblée parlementaire
15-174998,False,False,False,False,True,False,
15-175001,False,False,True,False,False,False,
15-175004,False,False,True,False,False,False,
15-175014,False,False,True,False,False,False,
15-175015,False,False,False,False,False,False,Groupement de commandes publiques : Département de la Lozère / S.D.I.S. 48
15-175016,False,False,False,False,False,False,
15-158094,False,False,False,False,False,False,Etablissement public de santé
15-175018,False,False,False,False,False,False,
15-175026,False,False,True,False,False,False,
15-175028,False,False,True,False,False,False,
15-175032,False,False,True,False,False,False,
15-175035,False,False,False,False,False,False,
15-142597,True,False,False,False,False,False,
15-175043,False,False,False,False,True,False,
15-142420,False,False,True,False,False,False,
15-175062,False,False,True,False,False,False,
15-175064,False,False,True,False,False,False,
15-142735,False,False,False,False,True,False,
15-175071,False,False,False,False,True,False,
15-175075,True,False,False,False,False,False,
15-175079,False,False,False,False,True,False,
15-175085,False,False,True,False,False,False,
15-175092,False,False,False,False,False,False,
15-175097,False,False,False,False,False,False,
15-175099,True,False,False,False,False,False,
15-142045,False,False,False,False,True,False,
15-175109,False,False,True,False,False,False,
15-175110,False,False,True,False,False,False,
15-142876,False,False,True,False,False,False,
15-175117,False,False,True,False,False,False,
15-175119,False,False,True,False,False,False,
15-175125,False,False,True,False,False,False,
15-175126,True,False,False,False,False,False,
15-175129,False,False,True,False,False,False,
15-156547,False,False,True,False,False,False,
15-175132,False,False,True,False,False,False,
15-175135,False,False,True,False,False,False,
15-175140,False,False,False,False,True,False,
15-175144,False,False,False,False,True,False,
15-175145,False,False,True,False,False,False,
15-175147,False,False,True,False,False,False,
15-175150,False,False,True,False,False,False,
15-175153,False,False,True,False,False,False,
15-175159,False,False,False,False,True,False,
15-175161,False,False,True,False,False,False,
15-175162,False,False,False,False,False,False,
15-175163,False,False,False,True,False,False,
15-175169,False,False,True,False,False,False,
15-175170,False,False,True,False,False,False,
15-175175,False,False,True,False,False,False,
15-175183,False,False,True,False,False,False,
15-175193,False,False,True,False,False,False,
15-175194,False,False,True,False,False,False,
15-175196,False,False,True,False,False,False,
15-175197,False,False,False,False,True,False,
15-175205,True,False,False,False,False,False,
15-175207,False,False,True,False,False,False,
15-175209,False,False,True,False,False,False,
15-175210,False,False,False,False,True,False,
15-175216,False,False,False,False,True,False,
15-175217,False,False,False,False,False,False,Collectivité territoriale
15-175220,False,False,False,False,False,False,
15-175225,False,False,True,False,False,False,
15-175229,False,False,False,False,False,False,
15-175234,False,False,False,False,True,False,
15-175242,False,False,False,False,False,False,
15-175247,False,False,False,False,True,False,
15-175250,False,False,True,False,False,False,
15-175251,True,False,False,False,False,False,
15-175252,False,False,True,False,False,False,
15-175253,False,False,False,False,False,True,
15-175257,False,False,False,False,True,False,
15-175258,False,False,True,False,False,False,
15-175264,False,False,False,False,True,False,
15-175268,False,False,False,False,False,False,
15-175271,False,False,False,False,True,False,
15-175272,False,False,False,False,True,False,
15-175273,False,False,True,False,False,False,
15-175274,False,False,False,False,False,False,
15-175275,False,False,True,False,False,False,
15-175276,False,False,False,False,True,False,
15-175278,False,False,True,False,False,False,
15-175279,False,False,False,False,False,False,Syndicat Mixte
15-175283,False,False,False,False,False,False,Transports
15-175286,False,False,True,False,False,False,
15-141398,False,False,False,False,True,False,
15-175304,False,False,False,False,False,False,
15-175306,False,False,True,False,False,False,
