BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-175978,False,False,False,False,False,False,
15-176000,False,False,False,False,False,False,Collectivité territoriale
15-176004,False,False,False,False,True,False,
15-176040,False,False,True,False,False,False,
15-176107,False,False,True,False,False,False,
15-176212,False,False,False,False,False,False,Etablissement public de santé
15-176299,False,False,True,False,False,False,
15-176420,True,False,False,False,False,False,
15-176468,False,False,False,False,False,False,
15-176484,False,False,True,False,False,False,
15-176566,False,False,False,False,False,False,Etablissement Public de Santé
15-176601,False,False,False,False,False,False,
15-176652,False,False,True,False,False,False,
15-176679,False,False,False,False,False,False,Collectivité Territoriale
15-176875,False,False,True,False,False,False,
15-176890,False,False,True,False,False,False,
16-13034,False,False,True,False,False,False,
15-176956,False,False,False,False,True,False,
15-176991,False,False,False,False,True,False,
15-177045,False,False,False,False,True,False,
15-177053,False,False,True,False,False,False,
15-177073,False,False,True,False,False,False,
15-177082,False,False,True,False,False,False,
15-177147,False,False,True,False,False,False,
15-177282,False,False,False,False,False,False,Etablissement public de coopération intercommunale
15-177291,False,False,True,False,False,False,
15-177346,False,False,True,False,False,False,
15-177397,False,False,False,False,False,False,
15-177490,False,False,False,False,False,False,SEM
15-177545,False,False,False,False,False,False,Syndicat mixte du Sud Est Vendéen pour l'Elimination des Ordures Ménagères
15-177546,False,False,False,False,True,False,
15-177567,False,False,True,False,False,False,
15-177568,False,False,True,False,False,False,
15-177616,False,False,True,False,False,False,
15-177688,True,False,False,False,False,False,
15-177731,False,False,False,False,True,False,
15-177765,False,False,True,False,False,False,
15-177936,False,False,False,False,False,False,
15-177961,False,False,False,False,False,False,
15-177963,False,False,True,False,False,False,
15-177971,False,False,False,False,True,False,
15-177978,True,False,False,False,False,False,
15-178041,True,False,False,False,False,False,
15-178099,False,False,False,False,True,False,
15-178159,False,False,False,False,False,False,
15-178172,True,False,False,False,False,False,
16-1493,False,False,True,False,False,False,
15-178228,False,False,False,False,False,False,
15-178244,False,False,True,False,False,False,
15-178251,False,False,True,False,False,False,
15-178316,True,False,False,False,False,False,
15-178331,False,False,True,False,False,False,
15-178350,False,False,False,False,False,False,Etablissement public de coopération intercommunale
15-178368,False,False,False,False,True,False,
15-178372,False,False,False,False,False,False,SAEM
15-178373,False,False,True,False,False,False,
15-178380,False,False,False,False,True,False,
15-178385,False,False,True,False,False,False,
15-178411,False,False,False,False,True,False,
15-178416,False,False,True,False,False,False,
15-178418,False,False,False,False,False,False,
15-178521,False,False,False,False,True,False,
15-178535,False,False,True,False,False,False,
15-178574,False,False,True,False,False,False,
15-178596,False,False,True,False,False,False,
15-178619,False,False,True,False,False,False,
15-178633,False,False,False,False,True,False,
15-178680,False,False,True,False,False,False,
15-178708,False,False,True,False,False,False,
15-178740,True,False,False,False,False,False,
15-178833,False,False,False,False,True,False,
15-178864,False,False,True,False,False,False,
15-178888,False,False,True,False,False,False,
15-178924,False,False,True,False,False,False,
15-178943,False,False,False,False,False,False,
15-178953,False,False,False,False,True,False,
15-179015,False,False,True,False,False,False,
15-179017,False,False,True,False,False,False,
15-179023,False,False,False,False,True,False,
16-6029,False,False,True,False,False,False,
15-179072,True,False,False,False,False,False,
15-179130,False,False,False,False,True,False,
15-179143,False,False,True,False,False,False,
15-179156,False,False,False,False,False,False,Etablissement Public Territorial - Etablissement Public de Coopération Intercommunale
15-179171,True,False,False,False,False,False,
15-179179,False,False,True,False,False,False,
15-179200,False,False,False,False,False,False,
15-179237,True,False,False,False,False,False,
15-179267,False,False,False,False,False,False,Etablissement public territorial
15-179303,False,False,True,False,False,False,
15-179314,True,False,False,False,False,False,
15-179320,False,False,False,False,False,False,Société par actions simplifiée
15-179335,False,False,True,False,False,False,
15-179345,True,False,False,False,False,False,
15-179356,False,False,True,False,False,False,
15-179408,False,False,False,False,True,False,
15-179427,False,False,True,False,False,False,
15-179450,False,False,False,False,False,False,Centre Communal d'Action Sociale
15-179480,False,False,False,False,False,False,
15-179492,False,False,True,False,False,False,
15-179494,False,False,True,False,False,False,
15-179558,False,False,True,False,False,False,
15-179577,False,False,True,False,False,False,
15-179773,False,False,False,False,True,False,
15-179797,False,False,False,False,True,False,
15-179807,False,False,False,False,False,False,CHU
15-179822,False,False,True,False,False,False,
15-179829,False,False,False,False,True,False,
15-179834,False,False,True,False,False,False,
15-179841,False,False,False,False,False,False,Centrale d'achat public au sens des articles 9 et 31 du code des marchés publics
15-179847,False,False,True,False,False,False,
15-179848,False,False,True,False,False,False,
15-179849,False,False,True,False,False,False,
15-179861,False,False,True,False,False,False,
15-179866,False,False,False,False,False,False,Organisme de droit privé
15-179871,False,False,True,False,False,False,
15-179878,False,False,True,False,False,False,
15-179880,False,False,False,False,False,False,Centrale d'achat public au sens des articles 9 et 31 du code des marchés publics
15-179895,False,False,True,False,False,False,
15-179906,False,False,False,False,True,False,
15-179914,False,False,False,False,False,False,
15-179923,True,False,False,False,False,False,
15-179924,False,False,False,False,False,False,Collectivité territoriale
15-179927,False,False,True,False,False,False,
15-179931,True,False,False,False,False,False,
15-179936,False,False,True,False,False,False,
15-179939,False,False,False,False,False,False,Etablissement Public de Santé
15-179946,True,False,False,False,False,False,
15-179951,False,False,True,False,False,False,
15-179966,False,False,False,False,False,False,
15-179973,False,False,False,False,False,False,
15-179983,False,False,False,False,False,False,Entité adjudicatrice
15-180014,False,False,False,False,True,False,
16-1482,False,False,True,False,False,False,
15-180057,False,False,True,False,False,False,
15-180064,False,False,False,False,True,False,
15-180070,False,False,True,False,False,False,
15-180087,False,False,True,False,False,False,
15-180127,False,False,True,False,False,False,
15-180130,False,False,False,False,True,False,
15-180145,True,False,False,False,False,False,
15-180152,False,False,False,False,True,False,
15-180156,False,False,True,False,False,False,
15-180159,False,False,False,False,True,False,
15-180163,False,False,False,False,False,False,
15-180194,False,False,False,False,False,False,
15-180195,False,False,True,False,False,False,
15-180196,False,False,False,False,True,False,
15-180198,False,False,False,False,True,False,
15-180203,False,False,True,False,False,False,
15-180211,False,False,True,False,False,False,
15-180218,False,False,False,False,True,False,
15-180240,False,False,False,False,True,False,
15-180275,False,False,False,False,False,False,collectivité territoriale
15-180286,False,False,False,False,False,False,Service Départemental d'Incendie et de Secours
15-180290,False,False,False,False,False,False,
15-180291,False,False,True,False,False,False,
15-180293,False,False,False,False,False,False,S.A d'H.L.M
15-180300,False,False,False,False,False,False,Assemblée parlementaire
15-180307,False,False,False,False,True,False,
16-17545,False,False,True,False,False,False,
15-180311,False,False,False,False,False,False,
15-180315,True,False,False,False,False,False,
15-180316,False,False,True,False,False,False,
15-180318,False,False,False,False,True,False,
15-180322,False,False,True,False,False,False,
15-180326,False,False,True,False,False,False,
15-180327,False,False,True,False,False,False,
15-180330,False,False,False,False,False,False,
15-180338,False,False,True,False,False,False,
15-180346,False,False,True,False,False,False,
15-180348,False,False,True,False,False,False,
15-180349,False,False,True,False,False,False,
15-180352,False,False,True,False,False,False,
15-180353,False,False,False,False,True,False,
15-180355,False,False,True,False,False,False,
15-180356,True,False,False,False,False,False,
15-180366,False,False,False,False,False,False,CHU
15-180370,False,False,False,False,False,False,
15-180371,False,False,False,True,False,False,
15-180373,False,False,True,False,False,False,
15-180374,False,False,False,False,False,False,
15-180384,False,False,True,False,False,False,
15-180386,False,False,True,False,False,False,
15-180394,False,False,True,False,False,False,
15-180395,True,False,False,False,False,False,
15-180398,False,False,False,False,False,False,
15-180400,False,False,False,False,True,False,
15-180401,False,False,False,False,True,False,
15-180402,False,False,False,False,True,False,
15-180403,False,False,True,False,False,False,
15-180404,False,False,False,False,True,False,
15-180406,False,False,True,False,False,False,
15-180409,False,False,True,False,False,False,
15-180412,False,False,True,False,False,False,
15-180413,False,False,False,False,False,False,
15-180419,True,False,False,False,False,False,
15-180420,False,False,True,False,False,False,
15-180423,False,False,False,False,True,False,
15-180427,False,False,False,False,True,False,
15-180431,False,False,True,False,False,False,
15-180439,False,False,True,False,False,False,
15-180442,False,False,True,False,False,False,
15-180443,False,False,True,False,False,False,
15-180444,False,False,True,False,False,False,
15-180452,False,False,False,False,False,False,Etablissement public de coopération intercommunale
15-180453,False,False,True,False,False,False,
15-180458,False,False,True,False,False,False,
16-13768,False,False,True,False,False,False,
15-180471,False,False,True,False,False,False,
15-180477,False,False,True,False,False,False,
15-180479,False,False,False,False,False,False,collectivité territoriale
15-180482,False,False,True,False,False,False,
16-2686,False,False,False,False,True,False,
15-180489,False,False,True,False,False,False,
16-843,True,False,False,False,False,False,
15-180495,False,False,True,False,False,False,
15-180496,False,False,False,False,True,False,
15-180503,False,False,True,False,False,False,
15-180505,False,False,True,False,False,False,
15-180510,False,False,True,False,False,False,
15-180512,False,False,True,False,False,False,
15-180513,False,False,False,False,False,False,
15-180515,False,False,False,False,True,False,
15-180520,False,False,True,False,False,False,
15-180521,True,False,False,False,False,False,
15-180525,False,False,False,False,True,False,
15-180540,False,False,True,False,False,False,
15-180544,False,False,False,False,True,False,
15-180545,False,False,False,False,True,False,
15-180550,False,False,True,False,False,False,
15-180566,False,False,True,False,False,False,
15-180571,False,False,True,False,False,False,
15-180572,True,False,False,False,False,False,
15-180573,False,False,True,False,False,False,
15-180574,True,False,False,False,False,False,
15-180579,False,False,True,False,False,False,
15-180580,False,False,False,False,False,False,
15-180585,False,False,False,False,False,False,
15-180586,False,False,False,False,False,False,Etablissement Public Territorial - Etablissement Public de Coopération Intercommunale
15-180589,False,False,True,False,False,False,
15-180593,False,False,False,False,False,False,
15-180604,False,False,True,False,False,False,
15-180605,False,False,True,False,False,False,
15-180608,False,False,True,False,False,False,
15-180615,False,False,False,False,False,False,
15-180619,True,False,False,False,False,False,
15-180622,False,False,False,False,True,False,
15-180624,True,False,False,False,False,False,
15-180625,False,False,False,False,True,False,
15-180626,False,False,True,False,False,False,
15-180628,False,False,True,False,False,False,
15-180633,False,False,True,False,False,False,
15-180637,True,False,False,False,False,False,
15-180640,False,False,False,False,True,False,
15-180641,False,False,False,True,False,False,
15-180643,False,False,True,False,False,False,
15-180644,False,False,False,False,True,False,
15-180652,False,False,True,False,False,False,
15-180654,False,False,True,False,False,False,
15-180655,False,False,True,False,False,False,
15-180656,False,False,True,False,False,False,
15-180657,False,False,True,False,False,False,
15-180658,False,False,True,False,False,False,
15-180660,True,False,False,False,False,False,
15-180662,False,False,False,False,True,False,
15-180663,True,False,False,False,False,False,
15-180664,False,False,True,False,False,False,
15-180665,False,False,False,False,False,False,
15-180666,False,False,True,False,False,False,
15-180670,False,False,True,False,False,False,
15-180673,False,False,False,False,False,False,Etablissement public de santé
15-180675,False,False,False,False,True,False,
15-180682,False,False,True,False,False,False,
15-180683,True,False,False,False,False,False,
15-180684,False,False,True,False,False,False,
15-180685,False,False,True,False,False,False,
15-180687,False,False,True,False,False,False,
15-180688,False,False,True,False,False,False,
15-180691,False,False,True,False,False,False,
15-180694,False,False,True,False,False,False,
15-180699,True,False,False,False,False,False,
15-180702,False,False,False,False,True,False,
16-3147,False,False,True,False,False,False,
15-180709,False,False,False,False,True,False,
15-180712,False,False,True,False,False,False,
15-180724,False,False,True,False,False,False,
15-180727,True,False,False,False,False,False,
15-180730,False,False,True,False,False,False,
15-180738,True,False,False,False,False,False,
15-180740,False,False,True,False,False,False,
15-180741,False,False,True,False,False,False,
15-180742,False,False,True,False,False,False,
15-180745,False,False,True,False,False,False,
15-180748,False,False,True,False,False,False,
15-180752,False,False,True,False,False,False,
15-180754,False,False,True,False,False,False,
15-180755,False,False,True,False,False,False,
15-180762,False,False,False,False,False,False,
15-180764,True,False,False,False,False,False,
15-180766,False,False,False,False,False,False,
16-2051,False,False,True,False,False,False,
15-180771,False,False,False,False,True,False,
15-180782,False,False,False,False,True,False,
15-180783,False,False,False,False,True,False,
15-180784,False,False,False,False,True,False,
15-180786,False,False,False,False,True,False,
15-180789,False,False,False,False,True,False,
15-180796,False,False,True,False,False,False,
16-940,False,False,False,False,True,False,
15-180798,False,False,False,False,False,False,
15-180802,False,False,True,False,False,False,
15-180803,False,False,False,False,True,False,
16-3146,False,False,False,False,False,False,
15-180805,False,False,False,False,False,False,E.S.H.
15-180807,False,False,False,False,True,False,
15-180815,False,False,True,False,False,False,
15-180816,False,False,False,False,False,False,
15-180820,False,False,False,False,True,False,
15-180823,False,False,True,False,False,False,
15-180825,False,False,True,False,False,False,
15-180830,False,False,True,False,False,False,
16-25594,False,False,False,False,True,False,
16-7265,False,False,False,False,True,False,
15-180844,False,False,False,False,True,False,
15-180845,False,False,False,False,True,False,
15-180846,False,False,False,False,True,False,
15-180847,True,False,False,False,False,False,
15-180852,False,False,False,False,True,False,
15-180853,False,False,False,False,False,False,lycée
15-180854,False,False,True,False,False,False,
15-180859,False,False,True,False,False,False,
15-180860,False,False,False,False,False,False,EPS
15-180861,False,False,False,False,False,False,
15-180862,False,False,False,False,True,False,
15-180865,False,False,False,False,True,False,
15-180873,False,False,True,False,False,False,
15-180875,False,False,True,False,False,False,
15-180878,False,False,True,False,False,False,
15-180881,False,False,True,False,False,False,
15-180886,False,False,False,False,False,False,Association
15-180887,False,False,False,False,False,False,
15-180894,False,False,False,False,False,False,
15-180895,False,False,False,False,False,False,
15-180896,False,False,False,False,False,False,Collectivité locale
15-180900,False,False,False,False,False,False,
15-180903,False,False,True,False,False,False,
15-180904,False,False,True,False,False,False,
16-1515,False,False,True,False,False,False,
15-180909,False,False,False,False,False,False,
15-180912,False,False,False,False,False,False,
15-180913,False,False,True,False,False,False,
15-180915,False,False,True,False,False,False,
15-180924,False,False,True,False,False,False,
15-180925,False,False,True,False,False,False,
15-180928,False,False,False,False,True,False,
15-180930,False,False,True,False,False,False,
15-180932,False,False,False,False,True,False,
15-180935,False,False,True,False,False,False,
15-180936,False,False,True,False,False,False,
15-180938,False,False,True,False,False,False,
15-180944,False,False,True,False,False,False,
15-180945,False,False,False,False,False,False,
15-180946,False,False,True,False,False,False,
15-180949,False,False,False,False,True,False,
15-180952,False,False,True,False,False,False,
15-180956,False,False,True,False,False,False,
15-180957,False,False,True,False,False,False,
15-180958,False,False,True,False,False,False,
15-180959,False,False,True,False,False,False,
15-180965,True,False,False,False,False,False,
15-180966,False,False,True,False,False,False,
15-180967,False,False,False,False,False,False,
15-180971,False,False,False,False,True,False,
15-180975,False,False,False,False,True,False,
15-180977,False,False,False,False,True,False,
15-180979,False,False,False,False,True,False,
15-180981,False,False,True,False,False,False,
15-180984,False,False,False,False,True,False,
15-180986,False,False,False,False,True,False,
15-180987,False,False,False,False,True,False,
15-180988,False,False,True,False,False,False,
15-180993,False,False,True,False,False,False,
15-180998,False,False,False,False,True,False,
15-181000,False,False,False,False,True,False,
15-181001,False,False,False,False,True,False,
15-181002,False,False,False,False,True,False,
15-181007,False,False,False,False,True,False,
15-181010,False,False,True,False,False,False,
15-181014,False,False,False,False,True,False,
15-181017,False,False,False,False,False,False,
15-181019,False,False,False,False,True,False,
15-181020,False,False,False,False,False,False,Collectivité Territoriale
15-181021,False,False,False,False,False,False,
15-181022,False,False,True,False,False,False,
15-181025,False,False,True,False,False,False,
15-181028,False,False,True,False,False,False,
15-181029,False,False,False,False,True,False,
15-181034,False,False,False,False,True,False,
15-181038,False,False,True,False,False,False,
15-181040,False,False,False,False,False,False,OPCA
15-181041,True,False,False,False,False,False,
15-181042,False,False,True,False,False,False,
15-181043,False,False,True,False,False,False,
15-181048,False,False,False,False,False,False,Société d'économie mixte
15-181051,False,False,True,False,False,False,
15-181052,False,False,False,False,False,False,centre hospitalier
15-181053,True,False,False,False,False,False,
15-181063,False,False,False,False,True,False,
15-181072,False,False,False,False,True,False,
15-181073,False,False,False,False,False,False,
15-181076,False,False,False,False,False,False,
15-181078,False,False,True,False,False,False,
16-3074,False,False,True,False,False,False,
15-181080,False,False,True,False,False,False,
15-181082,False,False,True,False,False,False,
15-181087,True,False,False,False,False,False,
15-181090,True,False,False,False,False,False,
15-181100,False,False,False,False,True,False,
15-181101,False,False,True,False,False,False,
15-181105,False,False,True,False,False,False,
15-181110,False,False,True,False,False,False,
15-181112,False,False,False,False,True,False,
15-181115,False,False,True,False,False,False,
15-181117,False,False,True,False,False,False,
15-181119,False,False,True,False,False,False,
15-181124,False,False,False,False,True,False,
15-181133,False,True,False,False,False,False,
15-181142,False,False,True,False,False,False,
15-181143,False,False,False,False,True,False,
15-181149,False,False,True,False,False,False,
15-181150,False,False,True,False,False,False,
15-181152,False,False,False,False,True,False,
15-189798,False,False,True,False,False,False,
15-181159,False,False,False,False,True,False,
15-181166,False,False,False,False,False,False,
15-181167,False,False,False,False,True,False,
15-181179,False,False,True,False,False,False,
15-181182,False,False,False,False,True,False,
15-181191,False,False,True,False,False,False,
15-181194,False,False,False,False,False,False,
15-181195,True,False,False,False,False,False,
15-181197,False,False,True,False,False,False,
15-181198,False,False,True,False,False,False,
15-181202,False,False,False,False,True,False,
15-181205,False,False,False,False,True,False,
15-181206,False,False,False,False,False,False,
15-181211,False,False,True,False,False,False,
15-181214,False,False,True,False,False,False,
15-181219,False,False,True,False,False,False,
15-181220,False,False,False,False,False,False,ENTITE ADJUDICATRICE
15-181226,False,False,False,False,False,False,
15-181229,True,False,False,False,False,False,
15-181232,False,False,False,False,True,False,
15-181236,False,False,True,False,False,False,
15-181243,False,False,False,False,False,False,
15-181245,True,False,False,False,False,False,
15-181249,False,False,True,False,False,False,
15-181250,False,False,True,False,False,False,
15-181255,True,False,False,False,False,False,
15-181258,False,False,True,False,False,False,
15-181266,False,False,False,False,True,False,
15-181270,False,False,False,False,False,False,EPCI
15-181272,False,False,False,False,True,False,
15-181274,False,False,False,False,False,False,
15-181282,False,False,False,False,False,False,
15-181288,False,False,True,False,False,False,
15-181289,False,False,False,False,True,False,
15-181294,False,False,False,False,True,False,
15-181296,False,False,True,False,False,False,
15-181304,False,False,False,False,True,False,
15-181307,False,False,True,False,False,False,
15-181310,False,False,True,False,False,False,
15-181311,False,False,False,False,False,False,
15-181312,False,False,False,False,True,False,
15-181315,False,False,False,False,False,False,Etablissement public de santé
15-181316,False,False,False,False,False,False,Mairie de sada
15-181320,False,False,True,False,False,False,
15-181321,False,False,False,False,False,False,
15-181323,False,False,True,False,False,False,
15-181327,False,False,False,False,False,False,societe d'economie mixte d'amenagement
15-181328,True,False,False,False,False,False,
15-181329,False,False,False,False,True,False,
15-181331,False,False,True,False,False,False,
15-181343,False,False,True,False,False,False,
15-181344,False,False,True,False,False,False,
15-181348,False,False,True,False,False,False,
15-181351,True,False,False,False,False,False,
15-181353,False,False,True,False,False,False,
15-181358,False,False,False,False,True,False,
15-181361,False,False,True,False,False,False,
15-181364,False,False,False,False,False,False,Entité adjudicatrice
15-181367,False,False,False,False,True,False,
15-181377,False,False,False,False,True,False,
15-181385,True,False,False,False,False,False,
15-181386,False,False,True,False,False,False,
15-181387,False,False,True,False,False,False,
15-181388,False,False,False,False,False,False,Etablissement Public de Santé
15-181393,True,False,False,False,False,False,
15-181394,False,False,False,False,False,False,Aéroport
15-181399,False,False,False,False,True,False,
15-181402,False,False,True,False,False,False,
15-181403,False,False,False,False,True,False,
15-181405,False,False,True,False,False,False,
15-181406,False,False,False,False,True,False,
15-181407,False,False,False,False,True,False,
15-181415,False,False,False,False,True,False,
15-181421,False,False,False,False,False,False,epic
15-181424,False,False,True,False,False,False,
15-181439,False,False,True,False,False,False,
19-3528,False,False,False,False,True,False,
15-181446,False,False,False,False,False,False,
15-181447,False,False,False,False,False,False,
15-181449,False,False,False,False,True,False,
15-181452,False,False,False,False,True,False,
15-181456,False,False,False,False,False,False,autre
15-181458,False,False,False,False,True,False,
15-181460,False,False,False,False,False,False,
15-181461,False,False,True,False,False,False,
15-181464,False,False,False,False,True,False,
15-181465,True,False,False,False,False,False,
15-181466,False,False,True,False,False,False,
15-181468,False,False,False,False,False,False,
15-181469,False,False,False,False,True,False,
15-181470,False,False,True,False,False,False,
15-181475,False,False,True,False,False,False,
15-181476,False,False,False,False,False,False,
15-181479,True,False,False,False,False,False,
15-181482,False,False,False,False,False,False,
15-181486,False,False,False,False,True,False,
15-181490,False,False,False,False,False,False,établissement public scientifique culturel et professionnel.
15-181491,False,False,False,False,True,False,
15-181495,True,False,False,False,False,False,
15-181499,False,False,True,False,False,False,
15-181503,False,False,False,False,True,False,
15-181505,False,False,False,False,True,False,
15-181507,False,False,False,False,False,False,
15-181508,True,False,False,False,False,False,
15-181512,False,False,True,False,False,False,
15-181516,True,False,False,False,False,False,
15-186364,False,False,True,False,False,False,
15-181519,True,False,False,False,False,False,
