BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
12-27986,False,False,False,False,False,False,True,
13-145891,False,False,False,False,False,False,True,
13-166002,False,False,False,False,False,False,True,
13-207580,False,False,False,False,False,False,False,
14-128744,False,False,False,False,True,False,False,
14-129421,False,False,False,False,True,False,False,
14-129601,False,False,False,False,False,False,False,
14-134411,False,False,False,False,True,False,False,
14-145708,False,False,False,False,False,False,True,
14-152031,False,False,False,False,False,False,False,
14-164831,False,False,False,False,True,False,False,
14-167342,False,False,False,False,True,False,False,
14-179913,False,False,False,False,True,False,False,
14-181017,False,True,False,False,False,False,False,
15-108556,False,False,False,False,False,False,True,
14-187140,False,True,False,False,False,False,False,
14-188510,False,True,False,False,False,False,False,
14-189682,False,False,False,True,False,False,False,
14-18992,False,False,False,False,False,False,True,
14-193350,False,False,False,False,True,False,False,
14-195168,False,False,False,False,True,False,False,
14-28585,False,False,False,False,True,False,False,
14-48826,False,False,False,False,False,False,True,
15-100010,False,False,False,False,False,True,False,
15-100013,False,False,False,False,False,False,True,
15-100021,False,False,False,False,False,False,True,
15-100024,False,True,False,False,False,False,False,
15-100025,False,False,False,False,False,False,False,
15-100026,False,False,False,False,False,False,True,
15-100027,False,False,False,False,False,False,False,
15-100032,False,False,False,False,True,False,False,
15-100034,False,False,False,False,False,False,True,
15-100037,False,False,False,False,True,False,False,
15-100040,False,False,False,False,False,False,True,
15-100043,False,False,False,True,False,False,False,
15-100048,False,True,False,False,False,False,False,
15-100054,False,False,False,False,True,False,False,
15-100056,False,False,False,False,False,False,False,
15-100058,False,False,False,False,False,False,True,
15-100063,False,False,False,False,True,False,False,
15-100068,False,False,False,False,True,False,False,
15-100069,False,False,False,False,True,False,False,
15-100072,False,False,False,False,True,False,False,
15-100075,False,False,False,False,False,False,False,
15-100078,False,False,False,False,False,False,True,
15-100098,False,False,False,True,False,False,False,
15-100099,False,False,False,False,False,False,False,
15-100100,False,False,False,True,False,False,False,
15-100101,False,False,False,False,False,False,False,
15-100106,False,False,False,True,False,False,False,
15-100108,False,False,False,False,False,True,False,
15-100111,False,False,False,False,True,False,False,
15-100116,False,False,False,False,True,False,False,
15-100117,False,False,False,True,False,False,False,
15-100119,False,False,False,False,False,False,True,
15-100120,False,False,False,False,False,False,False,
15-100121,False,False,False,False,False,False,True,
15-100122,False,True,False,False,False,False,False,
15-100125,False,False,False,False,False,False,True,
15-100128,False,False,False,False,True,False,False,
15-100129,False,False,False,False,False,False,False,
15-100133,False,False,False,False,False,False,True,
15-100141,False,False,False,False,True,False,False,
15-100143,False,False,False,False,True,False,False,
15-100147,False,False,False,False,False,False,False,
15-100150,False,False,False,False,True,False,False,
15-100153,False,False,False,False,False,False,False,
15-100154,False,False,False,False,False,True,False,
15-100160,False,False,False,False,False,False,True,
15-100161,False,False,False,True,False,False,False,
15-100165,False,False,False,False,False,False,True,
15-100168,False,False,False,False,False,False,False,
15-100172,False,False,False,False,True,False,False,
15-100175,False,False,True,False,False,False,False,
15-100176,False,False,False,False,False,False,True,
15-100184,False,True,False,False,False,False,False,
15-100189,False,False,False,False,True,False,False,
15-100197,False,False,False,False,True,False,False,
15-100208,False,False,False,False,True,False,False,
15-100210,False,False,False,False,True,False,False,
15-100212,False,False,False,False,False,True,False,
15-100213,False,False,False,False,True,False,False,
15-100214,False,False,False,False,True,False,False,
15-100215,False,False,False,False,True,False,False,
15-100221,False,False,False,False,True,False,False,
15-100222,False,False,False,False,False,False,True,
15-100236,False,False,False,False,True,False,False,
15-100249,False,True,False,False,False,False,False,
15-100251,False,False,False,False,True,False,False,
15-100256,False,False,False,True,False,False,False,
15-100263,False,False,False,False,True,False,False,
15-100267,False,False,False,False,False,False,True,
15-100270,False,False,False,False,False,False,True,
15-100271,False,False,False,False,False,False,False,
15-100277,False,False,False,False,True,False,False,
15-100278,False,False,False,False,True,False,False,
15-100282,False,True,False,False,False,False,False,
15-100284,False,False,False,False,False,True,False,
15-100289,False,False,False,False,False,False,True,
15-100290,False,False,False,False,False,False,True,
15-100293,False,False,False,True,False,False,False,
15-100297,False,False,False,False,True,False,False,
15-100298,False,False,False,False,True,False,False,
15-100303,False,False,False,False,True,False,False,
15-100305,False,False,False,False,False,False,False,
15-100306,False,False,False,False,True,False,False,
15-100314,False,False,False,False,False,True,False,
15-100315,False,False,False,False,True,False,False,
15-100320,False,False,False,False,True,False,False,
15-100321,False,False,False,False,False,False,True,
15-100322,False,False,False,False,False,False,True,
15-100324,False,False,False,False,False,False,False,
15-100325,False,False,False,False,True,False,False,
15-100326,False,False,False,False,False,False,True,
15-100330,False,False,False,True,False,False,False,
15-100332,False,False,False,False,True,False,False,
15-100333,False,False,False,False,False,False,False,
15-100334,False,False,False,False,True,False,False,
15-100345,False,False,False,False,False,False,True,
15-100347,False,False,False,True,False,False,False,
15-100352,False,False,False,False,True,False,False,
15-100353,False,False,False,False,True,False,False,
15-100361,False,False,False,False,False,False,True,
15-100362,False,False,True,False,False,False,False,
15-100367,False,False,False,False,False,False,True,
15-100368,False,False,False,False,False,False,False,
15-100376,False,False,True,False,False,False,False,
15-100381,False,False,False,False,True,False,False,
15-100384,False,False,False,False,False,True,False,
15-100385,False,False,False,True,False,False,False,
15-100391,False,False,False,False,True,False,False,
15-100392,False,False,False,False,True,False,False,
15-100394,False,False,False,False,False,True,False,
15-100399,False,False,False,False,True,False,False,
15-100400,False,False,False,False,False,False,True,
15-100401,False,True,False,False,False,False,False,
15-100410,False,False,False,True,False,False,False,
15-100412,False,False,False,False,True,False,False,
15-100419,False,False,False,False,True,False,False,
15-100423,False,False,False,False,False,True,False,
15-100425,False,False,False,False,False,False,False,
15-100426,False,False,False,False,False,False,False,
15-100428,False,False,False,False,False,True,False,
15-100436,False,False,False,False,False,True,False,
15-100438,False,True,False,False,False,False,False,
15-100441,False,False,False,False,False,False,True,
15-100453,False,False,False,False,True,False,False,
15-100459,False,False,False,False,False,False,False,
15-100462,False,True,False,False,False,False,False,
15-100467,False,False,False,False,True,False,False,
15-100475,False,False,False,False,False,False,True,
15-100496,False,False,False,False,False,False,True,
15-100497,False,False,True,False,False,False,False,
15-100501,False,False,False,False,True,False,False,
15-100502,False,False,False,False,False,False,False,
15-100507,False,False,False,False,True,False,False,
15-100508,False,False,False,False,False,False,True,
15-100510,False,False,False,True,False,False,False,
15-100513,False,False,False,False,True,False,False,
15-100514,False,False,False,True,False,False,False,
15-100516,False,True,False,False,False,False,False,
15-100518,False,False,False,True,False,False,False,
15-100519,False,False,False,True,False,False,False,
15-100521,False,False,False,False,False,False,True,
15-100523,False,False,False,False,False,False,True,
15-100533,False,False,False,False,False,False,True,
15-100535,False,True,False,False,False,False,False,
15-100537,False,False,False,False,True,False,False,
15-100542,False,False,False,False,True,False,False,
15-100549,False,False,False,False,False,False,True,
15-100552,False,False,False,False,True,False,False,
15-100557,False,False,False,False,False,False,False,
