BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-58456,False,False,False,False,False,False,EPS
15-58460,False,False,False,False,False,False,Etablissement public
15-58461,False,False,False,False,False,False,
15-58465,False,False,True,False,False,False,
15-58469,False,False,False,False,False,False,
15-58475,False,False,True,False,False,False,
15-58482,False,False,False,False,False,False,
15-58485,False,False,False,False,False,False,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT
15-58493,False,False,False,False,True,False,
15-81147,False,False,True,False,False,False,
15-58506,False,False,False,False,True,False,
15-58510,False,False,False,False,False,False,Office Public de l'Habitat
15-58515,False,False,False,False,True,False,
15-58519,False,False,False,False,False,False,
15-58520,True,False,False,False,False,False,
15-58530,False,False,False,False,True,False,
15-58531,False,False,False,False,True,False,
15-58532,False,False,True,False,False,False,
15-58535,False,False,False,False,False,False,
15-58542,False,False,False,False,True,False,
15-58544,True,False,False,False,False,False,
15-58545,True,False,False,False,False,False,
15-80790,True,False,False,False,False,False,
15-58556,False,False,False,False,True,False,
15-58560,False,False,False,False,True,False,
15-58564,True,False,False,False,False,False,
15-58568,True,False,False,False,False,False,
15-58570,True,False,False,False,False,False,
15-58572,False,False,False,False,True,False,
15-58573,False,False,False,False,True,False,
15-58579,False,False,False,False,False,False,organisme consulaire
15-58581,False,False,True,False,False,False,
15-58585,False,False,True,False,False,False,
15-58586,False,False,False,False,True,False,
15-58589,False,False,True,False,False,False,
15-58591,False,False,True,False,False,False,
15-58596,False,False,False,False,False,False,
15-58603,False,False,True,False,False,False,
15-58605,False,False,True,False,False,False,
15-58608,False,False,True,False,False,False,
15-58612,False,False,False,False,False,False,établissement public de coopération intercommunale
15-58615,False,False,True,False,False,False,
15-58617,False,False,True,False,False,False,
15-58619,False,False,False,False,False,False,
15-80506,False,False,True,False,False,False,
15-58628,False,False,True,False,False,False,
15-58629,False,False,False,False,True,False,
15-58632,False,False,False,False,True,False,
15-58636,False,False,True,False,False,False,
15-58637,False,False,True,False,False,False,
15-58639,False,False,False,False,False,False,
15-58642,True,False,False,False,False,False,
15-58646,False,False,False,False,True,False,
15-58651,False,False,False,False,False,False,
15-58672,False,False,True,False,False,False,
15-58673,False,False,True,False,False,False,
15-58674,False,False,True,False,False,False,
15-58677,False,False,False,False,False,False,
15-58678,False,False,False,True,False,False,
15-58679,False,False,True,False,False,False,
15-39348,False,False,True,False,False,False,
15-58685,False,False,False,False,True,False,
15-58686,False,False,False,False,True,False,
15-58687,False,False,True,False,False,False,
15-58689,False,False,True,False,False,False,
15-58693,False,False,True,False,False,False,
15-58700,False,False,True,False,False,False,
15-58704,False,False,False,False,False,False,
15-58707,False,False,False,False,True,False,
15-58713,False,False,True,False,False,False,
15-58716,False,False,True,False,False,False,
15-58720,False,False,False,False,False,False,
15-58722,False,False,False,False,False,False,
15-58725,False,False,True,False,False,False,
15-58728,False,False,False,False,True,False,
15-58730,False,False,True,False,False,False,
15-80434,False,False,False,False,False,False,
15-58733,False,False,True,False,False,False,
15-58736,False,False,False,False,False,False,
15-58738,False,False,False,False,False,False,
15-58748,False,False,False,False,False,False,Etablissement public local d'enseignement (Collège)
15-58749,False,False,False,True,False,False,
15-58755,False,False,False,False,False,False,
15-58759,True,False,False,False,False,False,
15-58761,False,False,False,False,False,False,Etablissement public territorial
15-58762,False,False,True,False,False,False,
15-58767,False,False,False,False,False,False,
15-58769,False,False,True,False,False,False,
15-58771,False,False,False,False,False,False,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT
15-58773,False,False,False,False,True,False,
15-58776,False,False,False,False,False,False,Assemblée parlementaire
15-58794,False,False,True,False,False,False,
15-58800,False,False,False,False,True,False,
15-58808,False,False,False,False,False,False,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT
15-65002,False,False,False,False,False,False,EPCI
15-58812,False,False,False,False,False,False,
15-58813,False,False,True,False,False,False,
15-58815,False,False,False,False,False,False,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT
15-58821,False,False,True,False,False,False,
15-58822,False,False,False,False,False,False,
15-58823,False,False,True,False,False,False,
15-58825,False,False,False,False,False,False,Etablissement public local d'enseignement
15-58826,False,False,False,False,False,False,Commune
15-58827,False,False,True,False,False,False,
15-39335,False,False,True,False,False,False,
15-58831,False,False,False,False,False,False,
15-58834,False,False,False,True,False,False,
15-58838,False,False,True,False,False,False,
15-58846,False,False,False,False,True,False,
15-58849,False,False,True,False,False,False,
15-58851,False,False,False,False,True,False,
15-58857,False,False,True,False,False,False,
15-58860,False,False,False,False,True,False,
15-58864,False,False,False,False,False,False,chu
15-58866,False,False,True,False,False,False,
15-58872,False,False,False,False,True,False,
15-58873,False,False,True,False,False,False,
15-58874,False,False,False,False,False,False,
15-58881,False,False,False,False,True,False,
15-58887,True,False,False,False,False,False,
15-58891,False,False,True,False,False,False,
15-58898,False,False,True,False,False,False,
15-58899,False,False,True,False,False,False,
15-58908,False,False,True,False,False,False,
15-58918,False,False,True,False,False,False,
15-58923,False,False,False,False,False,False,EPCI
15-58925,False,False,False,False,True,False,
15-58930,True,False,False,False,False,False,
15-58931,False,False,False,False,True,False,
15-58932,False,False,False,True,False,False,
15-58935,False,False,True,False,False,False,
15-58940,False,False,False,False,True,False,
15-58941,False,False,False,False,True,False,
15-40102,True,False,False,False,False,False,
15-39135,False,False,False,False,True,False,
15-58955,False,False,False,False,True,False,
15-58958,False,False,True,False,False,False,
15-16094,False,False,False,False,False,False,
15-78899,False,False,False,True,False,False,
15-58983,False,False,True,False,False,False,
15-58985,False,False,True,False,False,False,
15-58987,False,False,True,False,False,False,
15-39681,True,False,False,False,False,False,
15-58992,True,False,False,False,False,False,
15-58996,False,False,False,False,True,False,
15-58998,False,False,False,False,False,False,SEM
15-59003,False,False,False,False,False,False,
15-59006,False,False,True,False,False,False,
15-59008,False,False,True,False,False,False,
15-59010,False,False,False,False,True,False,
15-59013,False,False,False,False,True,False,
15-59021,False,False,False,False,True,False,
15-59029,True,False,False,False,False,False,
15-59031,False,False,True,False,False,False,
15-59033,False,False,True,False,False,False,
15-59035,True,False,False,False,False,False,
15-59037,False,False,False,False,True,False,
15-59044,False,False,True,False,False,False,
15-59052,False,False,True,False,False,False,
15-36992,False,False,False,False,False,False,Société anonyme d'économie mixte
15-59059,False,False,False,False,True,False,
15-59067,False,False,True,False,False,False,
15-59068,False,False,False,False,False,False,
15-59070,False,False,False,False,False,False,
15-59071,False,False,True,False,False,False,
15-59073,False,False,True,False,False,False,
15-59075,False,False,False,False,False,False,Etablissement public de santé
15-40297,False,False,False,False,True,False,
15-59079,False,False,False,False,False,False,
15-59087,False,False,True,False,False,False,
15-59089,False,False,True,False,False,False,
15-59090,False,False,True,False,False,False,
15-59095,False,False,True,False,False,False,
15-59098,False,False,False,False,True,False,
15-59099,False,False,False,False,True,False,
15-59102,False,False,True,False,False,False,
15-59105,False,False,False,False,True,False,
15-59121,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale (EPCI)
15-59125,False,False,False,False,False,False,
15-59126,False,False,False,False,False,False,CHU
15-59128,False,False,True,False,False,False,
15-59131,True,False,False,False,False,False,
15-59134,False,False,True,False,False,False,
15-59140,False,False,False,False,True,False,
15-59141,False,False,True,False,False,False,
15-59147,False,False,True,False,False,False,
15-59150,False,False,True,False,False,False,
15-59157,False,False,True,False,False,False,
15-59161,False,False,False,False,True,False,
15-59162,False,False,False,False,True,False,
15-59166,False,False,True,False,False,False,
15-59167,False,False,False,False,True,False,
15-59170,False,False,False,False,True,False,
15-59171,False,False,False,False,False,False,
15-59172,False,False,True,False,False,False,
15-59173,True,False,False,False,False,False,
15-59180,False,False,False,False,False,False,
15-59181,False,False,False,False,True,False,
15-59186,False,False,False,False,False,False,
15-59188,False,False,True,False,False,False,
15-59189,False,False,False,False,True,False,
15-59193,False,False,True,False,False,False,
15-59196,False,False,False,False,False,False,
15-59197,False,False,False,False,False,False,association
15-59200,False,False,False,False,True,False,
15-59201,False,False,True,False,False,False,
15-59206,False,False,False,False,True,False,
15-59219,True,False,False,False,False,False,
15-59220,False,False,True,False,False,False,
15-59221,False,False,True,False,False,False,
15-59231,False,False,False,False,False,False,communauté de communes
15-59233,False,False,False,False,False,False,
15-39920,False,False,False,False,True,False,
15-59239,False,False,False,False,False,False,
15-39703,False,False,False,True,False,False,
15-59255,False,False,False,False,True,False,
15-39912,False,False,False,False,False,False,
15-59258,False,False,False,False,True,False,
15-59260,False,False,True,False,False,False,
15-59263,False,False,True,False,False,False,
15-59265,True,False,False,False,False,False,
15-59266,False,False,False,False,False,False,
15-59269,False,False,False,False,False,False,
15-59270,False,False,False,False,False,False,
15-59272,False,False,False,False,False,False,
15-59277,False,False,False,False,True,False,
15-59278,False,False,True,False,False,False,
15-59284,False,False,True,False,False,False,
15-59285,False,False,True,False,False,False,
15-59288,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale (EPCI)
15-59293,False,False,True,False,False,False,
15-59296,False,False,False,False,False,False,
15-39861,False,False,False,False,True,False,
15-41252,False,False,True,False,False,False,
15-59312,False,False,True,False,False,False,
15-59315,False,False,False,False,False,False,
15-59321,False,False,False,False,True,False,
15-59322,False,False,True,False,False,False,
15-59327,False,False,True,False,False,False,
15-40360,False,False,False,False,True,False,
15-59335,False,False,True,False,False,False,
15-59338,True,False,False,False,False,False,
15-59346,False,False,True,False,False,False,
15-59355,False,False,False,False,False,False,
15-59361,False,False,False,False,False,False,
15-81313,False,False,False,False,False,False,
15-59367,False,False,True,False,False,False,
15-59368,False,False,True,False,False,False,
15-59369,False,False,False,False,True,False,
15-59374,False,False,True,False,False,False,
15-59376,False,False,False,False,False,False,Établissement Public de Santé (EPS)
15-59379,False,False,False,False,False,False,Communauté de communes
15-59381,False,False,True,False,False,False,
15-59386,False,False,False,False,True,False,
15-59389,False,False,False,False,True,False,
15-59390,False,False,True,False,False,False,
15-59392,False,False,False,False,True,False,
15-59394,False,False,True,False,False,False,
15-59396,False,False,False,False,False,False,
15-59397,False,False,False,False,False,False,
15-59402,False,False,False,False,False,False,
15-40800,False,False,False,False,True,False,
15-59418,False,False,True,False,False,False,
15-59420,False,False,False,False,False,False,
15-59425,False,False,True,False,False,False,
15-59430,False,False,False,False,True,False,
15-59439,False,False,True,False,False,False,
15-59447,False,False,False,False,False,True,
15-59449,False,False,False,False,True,False,
15-59451,False,False,True,False,False,False,
15-59455,True,False,False,False,False,False,
15-59461,False,False,False,False,False,False,
15-59465,False,False,False,False,True,False,
15-59475,False,False,True,False,False,False,
15-59476,False,False,True,False,False,False,
15-59478,False,False,True,False,False,False,
15-59481,True,False,False,False,False,False,
15-59483,False,False,False,False,False,False,collectivité locale
15-59485,False,False,True,False,False,False,
15-59488,False,False,False,False,True,False,
15-59490,False,False,True,False,False,False,
15-59494,False,False,True,False,False,False,
15-59497,False,False,True,False,False,False,
15-59498,True,False,False,False,False,False,
15-59506,False,False,False,False,True,False,
15-59507,False,False,True,False,False,False,
15-59509,False,False,True,False,False,False,
15-59513,False,False,False,False,False,False,
15-59515,False,False,False,False,True,False,
15-59516,False,False,False,False,True,False,
15-59525,False,False,True,False,False,False,
15-59528,False,False,False,False,False,False,
15-59534,False,False,True,False,False,False,
15-59535,False,False,True,False,False,False,
15-59536,True,False,False,False,False,False,
15-59537,False,False,True,False,False,False,
15-59539,False,False,False,False,True,False,
15-59540,False,False,False,False,True,False,
15-59545,False,False,True,False,False,False,
15-59546,False,False,False,False,False,False,
15-59551,False,False,True,False,False,False,
15-59552,False,False,True,False,False,False,
15-59554,False,False,False,False,True,False,
15-59555,False,False,True,False,False,False,
15-59556,False,False,True,False,False,False,
15-59561,False,False,False,False,False,False,Association
15-59562,False,False,False,False,True,False,
15-59569,False,False,False,False,False,False,collectivité territoriale
15-59570,False,False,True,False,False,False,
15-59571,False,False,True,False,False,False,
15-59574,False,False,False,False,True,False,
15-59581,False,False,False,False,False,False,
15-59582,False,False,True,False,False,False,
15-59593,False,False,True,False,False,False,
15-59597,False,False,True,False,False,False,
15-59598,False,False,True,False,False,False,
15-59601,False,False,True,False,False,False,
15-59612,False,False,False,False,True,False,
15-59614,False,False,True,False,False,False,
15-59617,False,False,False,False,True,False,
15-59618,False,False,False,False,False,False,
15-59630,False,False,False,False,True,False,
15-59632,False,False,False,False,False,False,
15-59642,False,True,False,False,False,False,
15-59643,False,False,False,False,True,False,
15-59645,True,False,False,False,False,False,
15-59648,False,False,True,False,False,False,
15-59653,False,False,False,False,True,False,
15-59654,False,False,True,False,False,False,
15-59656,False,False,False,False,False,False,
15-59659,False,False,True,False,False,False,
15-59660,False,False,True,False,False,False,
15-59662,False,False,False,False,True,False,
15-59668,False,False,False,False,True,False,
15-59669,False,False,True,False,False,False,
15-59670,False,False,True,False,False,False,
15-59671,False,False,True,False,False,False,
15-59673,False,False,True,False,False,False,
15-59677,False,False,False,False,False,False,
15-59678,False,False,False,False,False,False,
15-59682,False,False,False,False,True,False,
