BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
15-126728,False,False,False,False,False,True,False,
15-126729,False,False,False,False,False,False,False,
15-126730,False,False,False,False,True,False,False,
15-126731,False,False,False,True,False,False,False,
15-126732,False,False,False,True,False,False,False,
15-126733,False,False,False,False,False,False,False,
15-126734,False,False,False,True,False,False,False,
15-126736,False,True,False,False,False,False,False,
15-126739,False,False,False,False,True,False,False,
15-126740,False,False,False,False,False,False,False,
15-126744,False,False,False,False,False,False,False,
15-126745,False,False,False,False,False,False,False,
15-126746,False,True,False,False,False,False,False,
15-126747,False,False,False,False,False,False,True,
15-126752,False,False,False,False,True,False,False,
15-126759,False,False,False,False,True,False,False,
15-126760,False,True,False,False,False,False,False,
15-126762,False,False,False,False,True,False,False,
15-126769,False,False,False,False,True,False,False,
15-126771,False,False,False,False,True,False,False,
15-126775,False,False,False,False,False,False,True,
15-126777,False,True,False,False,False,False,False,
15-126783,False,False,False,False,False,True,False,
15-126785,False,False,False,False,True,False,False,
15-126788,False,False,False,False,False,False,True,
15-126789,False,False,True,False,False,False,False,
15-126795,False,False,False,False,True,False,False,
15-126800,False,False,False,False,False,False,True,
15-126802,False,False,False,False,False,False,True,
15-126805,False,False,False,False,False,False,True,
15-126807,False,False,False,False,False,False,False,
15-126809,False,True,False,False,False,False,False,
15-126810,False,False,False,False,True,False,False,
15-126811,False,False,False,False,False,False,False,
15-126812,False,False,False,False,False,False,False,
15-126814,False,False,False,False,True,False,False,
15-126816,False,False,False,False,True,False,False,
15-126817,False,False,False,False,True,False,False,
15-126819,False,False,False,False,False,False,True,
15-126820,False,False,False,False,False,False,True,
15-126823,False,False,False,False,True,False,False,
15-126826,False,False,False,True,False,False,False,
15-126828,False,False,False,False,False,False,True,
15-126829,False,False,False,False,True,False,False,
15-126831,False,False,False,False,False,False,False,
15-126832,False,False,False,False,True,False,False,
15-126835,False,False,False,False,False,False,True,
15-126836,False,False,False,False,False,False,True,
15-126837,False,False,False,True,False,False,False,
15-126840,False,False,False,False,True,False,False,
15-126842,False,False,False,False,True,False,False,
15-126843,False,False,True,False,False,False,False,
15-126848,False,False,False,False,False,False,False,
15-126851,False,False,False,False,True,False,False,
15-126859,False,False,False,False,False,False,True,
15-126864,False,True,False,False,False,False,False,
15-126865,False,False,False,True,False,False,False,
15-126866,False,False,False,False,False,False,False,
15-126870,False,False,False,True,False,False,False,
15-126871,False,False,False,False,True,False,False,
15-126872,False,True,False,False,False,False,False,
15-126873,False,True,False,False,False,False,False,
15-126876,False,False,False,False,False,False,True,
15-126877,False,False,False,False,False,False,True,
15-126878,False,False,False,False,False,False,False,
15-126879,False,False,False,False,False,False,True,
15-126880,False,False,False,False,True,False,False,
15-126882,False,False,False,False,True,False,False,
15-126883,False,False,False,False,False,False,True,
15-126884,False,False,False,False,True,False,False,
15-126886,False,False,False,False,False,False,False,
15-126892,False,False,False,False,True,False,False,
15-126893,False,False,False,False,False,False,False,
15-126894,False,False,False,False,True,False,False,
15-126895,False,False,False,False,False,False,True,
15-126897,False,False,False,True,False,False,False,
15-126903,False,False,False,False,False,True,False,
15-126904,False,False,False,False,False,False,True,
15-126905,False,False,False,False,True,False,False,
15-126906,False,False,False,False,True,False,False,
19-938,False,False,False,False,False,False,True,
15-126909,False,False,False,False,True,False,False,
15-126915,False,False,False,False,False,True,False,
15-126916,False,False,False,False,False,False,True,
15-126920,False,False,False,False,True,False,False,
15-126921,False,False,False,False,False,False,True,
15-126922,False,False,False,True,False,False,False,
15-126924,False,True,False,False,False,False,False,
15-126925,False,False,False,False,False,False,True,
15-126926,False,False,False,True,False,False,False,
15-126928,False,False,False,False,False,False,True,
15-126930,False,False,False,False,False,False,False,
15-126931,False,False,False,True,False,False,False,
15-126940,False,False,False,False,False,False,False,
15-126941,False,False,False,False,False,False,False,
15-126942,False,False,False,False,False,True,False,
15-126945,False,False,False,False,False,False,False,
15-126950,False,False,False,False,False,False,False,
15-126952,False,False,False,False,False,True,False,
15-126954,False,False,False,False,False,False,False,
15-126955,False,False,False,False,False,False,False,
15-126956,False,False,False,False,False,False,False,
15-126957,False,False,False,False,False,False,False,
15-126960,False,False,False,False,False,False,False,
15-126961,False,False,False,False,False,False,False,
15-126963,False,False,False,False,True,False,False,
15-126965,False,False,False,False,False,False,False,
15-126972,False,False,False,False,True,False,False,
15-126974,False,False,False,False,False,False,True,
15-126978,False,True,False,False,False,False,False,
15-126979,False,True,False,False,False,False,False,
15-126982,False,False,False,True,False,False,False,
15-126983,False,False,False,False,False,False,True,
15-126985,False,False,False,False,True,False,False,
15-126986,False,False,False,False,True,False,False,
15-126987,False,False,False,False,True,False,False,
15-126989,False,False,True,False,False,False,False,
15-126991,False,False,False,False,True,False,False,
15-126992,False,False,False,False,False,False,True,
15-126999,False,False,False,True,False,False,False,
15-127002,False,False,False,False,False,False,False,
15-127003,False,False,False,False,False,False,True,
15-127005,False,False,False,False,True,False,False,
15-127006,False,False,False,False,True,False,False,
15-127009,False,True,False,False,False,False,False,
15-127013,False,False,False,False,True,False,False,
15-127015,False,True,False,False,False,False,False,
15-127021,False,False,False,False,False,False,False,
